user_id,product_id,tipo_interaccion,nuevo_rating,index
2096,1393,Comentario,1.0,9
2221,1799,Valoracion,0.75,8
4916,1293,Comentario,1.0,9
839,1674,Comentario,0.5,13
3326,1250,Valoracion,0.0,14
799,746,Valoracion,1.0,13
2322,491,Comentario,0.5,8
2247,196,Comentario,1.0,1
2720,1257,Valoracion,1.0,15
2749,87,Valoracion,0.0,4
3814,757,Comentario,1.0,6
858,839,Comentario,1.0,3
3179,557,Valoracion,0.0,2
1927,550,Comentario,1.0,13
4363,172,Comentario,0.0,4
369,571,Comentario,1.0,3
2187,1986,Comentario,0.5,15
3817,475,Comentario,1.0,13
1923,1544,Comentario,1.0,4
62,1549,Comentario,0.0,10
4357,647,Valoracion,0.25,8
19,10,Comentario,0.0,5
535,544,Comentario,1.0,10
2899,131,Comentario,1.0,6
4931,1112,Comentario,0.5,5
2908,545,Valoracion,0.0,14
2060,913,Valoracion,1.0,13
1141,609,Comentario,1.0,6
2412,529,Valoracion,0.25,12
3713,698,Comentario,0.5,7
2946,533,Comentario,0.5,10
3290,1332,Comentario,1.0,2
3601,568,Comentario,0.5,9
2221,524,Comentario,0.5,3
1871,315,Comentario,1.0,10
1468,1861,Valoracion,0.5,3
1475,1252,Comentario,0.0,14
2984,1052,Comentario,1.0,12
542,1743,Valoracion,0.5,7
4962,411,Comentario,0.0,11
3994,546,Valoracion,1.0,7
370,945,Valoracion,0.5,14
3277,1080,Valoracion,0.25,9
3039,1612,Comentario,0.0,15
1901,1653,Comentario,1.0,12
2758,277,Comentario,0.5,12
1778,1577,Comentario,0.5,2
3310,1121,Valoracion,0.0,1
1015,1009,Comentario,0.5,15
1397,1065,Comentario,0.5,2
3969,1928,Valoracion,0.25,10
2299,1443,Valoracion,0.25,3
2427,1551,Valoracion,0.5,6
1951,1154,Valoracion,0.25,9
4616,394,Valoracion,1.0,8
4728,1518,Comentario,0.0,9
3632,1684,Valoracion,0.5,1
1226,1397,Comentario,0.0,11
3260,1165,Comentario,0.5,3
3411,1630,Comentario,1.0,12
241,876,Comentario,0.5,6
1801,427,Comentario,0.0,2
4726,1007,Comentario,0.5,15
639,1711,Valoracion,0.0,15
2872,1584,Valoracion,1.0,4
1294,1769,Comentario,0.5,13
1488,986,Comentario,1.0,7
4311,317,Valoracion,0.5,6
565,255,Comentario,1.0,15
1817,748,Comentario,0.5,11
4003,261,Comentario,1.0,3
2929,1231,Valoracion,0.25,11
4305,34,Comentario,0.5,10
369,911,Comentario,0.5,14
3106,1598,Valoracion,0.75,9
1666,1158,Comentario,0.5,4
2703,563,Comentario,0.5,6
2909,893,Comentario,0.0,3
1437,128,Valoracion,0.5,12
2335,1255,Comentario,0.0,3
1154,770,Comentario,0.5,8
4181,336,Valoracion,0.5,13
1443,1684,Comentario,1.0,1
2759,626,Comentario,0.0,3
748,935,Comentario,0.0,8
17,379,Valoracion,0.25,14
369,1767,Valoracion,0.25,11
2044,1460,Comentario,0.5,12
3464,1351,Valoracion,0.5,11
3059,1447,Comentario,1.0,15
4484,910,Comentario,0.0,13
4364,106,Valoracion,0.0,3
4908,1141,Comentario,1.0,1
2101,1980,Valoracion,0.25,10
3877,430,Valoracion,0.75,11
1567,1359,Comentario,1.0,14
3914,896,Comentario,0.0,10
2017,1931,Comentario,1.0,5
3706,401,Comentario,1.0,15
879,1533,Comentario,1.0,12
1586,904,Valoracion,1.0,6
3545,1047,Comentario,0.0,11
1111,1925,Valoracion,1.0,10
4638,1266,Comentario,0.0,14
2030,1397,Comentario,1.0,11
4592,1487,Comentario,0.5,13
3523,1130,Comentario,0.0,12
1200,1151,Comentario,0.5,15
4471,867,Valoracion,0.75,6
2763,66,Comentario,0.0,13
4529,1142,Comentario,0.5,9
3627,428,Valoracion,1.0,13
1574,1262,Comentario,0.0,2
4144,953,Comentario,0.5,1
4420,1767,Valoracion,0.75,11
1742,148,Valoracion,0.0,1
4701,1438,Valoracion,1.0,14
4289,254,Comentario,1.0,2
626,968,Valoracion,1.0,2
4522,1652,Valoracion,1.0,11
1169,867,Comentario,0.5,6
3844,1726,Valoracion,1.0,9
606,1226,Valoracion,0.0,6
2759,605,Comentario,0.5,13
2922,629,Valoracion,1.0,5
1117,881,Comentario,0.0,10
3297,997,Valoracion,0.0,3
4970,252,Valoracion,0.5,13
3630,234,Valoracion,0.25,7
2932,726,Valoracion,1.0,1
1011,1663,Valoracion,1.0,6
3656,1952,Valoracion,0.75,3
1325,855,Valoracion,0.5,13
3280,1331,Comentario,0.5,10
531,259,Comentario,1.0,13
4260,1633,Comentario,0.0,13
2058,1003,Comentario,1.0,11
453,49,Comentario,1.0,8
3951,533,Comentario,0.0,10
390,372,Comentario,1.0,6
3966,802,Valoracion,0.5,10
2205,804,Valoracion,0.25,4
451,1762,Valoracion,1.0,13
1224,1989,Valoracion,0.0,4
294,1014,Valoracion,1.0,2
2873,803,Valoracion,0.75,3
3806,1818,Comentario,0.5,5
2881,503,Valoracion,0.75,4
3922,850,Comentario,0.5,8
556,968,Comentario,0.5,2
3224,1374,Valoracion,0.5,11
973,801,Comentario,0.5,2
2884,1215,Comentario,1.0,8
41,515,Valoracion,0.5,1
4580,952,Valoracion,1.0,5
2137,361,Comentario,1.0,5
1456,1831,Valoracion,0.25,10
3888,1885,Valoracion,0.25,2
327,1742,Comentario,1.0,15
3076,256,Comentario,1.0,4
3225,442,Valoracion,0.75,2
774,520,Comentario,0.5,11
2866,483,Valoracion,1.0,13
2644,194,Comentario,0.5,12
3512,981,Valoracion,0.5,11
1171,587,Comentario,0.0,1
3488,1105,Valoracion,0.25,13
36,1414,Valoracion,0.75,5
1801,151,Comentario,0.5,8
4177,1630,Valoracion,0.25,12
4657,1635,Valoracion,0.75,1
2440,1986,Valoracion,0.5,15
3108,611,Valoracion,0.25,13
537,972,Comentario,0.5,14
2663,242,Comentario,0.0,3
2250,1006,Valoracion,1.0,14
1869,23,Comentario,1.0,8
4800,309,Comentario,1.0,14
2292,1265,Comentario,1.0,10
2799,1994,Valoracion,0.25,5
2779,1163,Comentario,1.0,5
2786,1853,Comentario,0.5,14
2771,488,Valoracion,0.0,8
3095,716,Comentario,1.0,1
3016,1533,Valoracion,0.25,12
4304,271,Valoracion,0.0,1
2565,294,Valoracion,0.0,7
1435,885,Valoracion,0.0,7
1028,1600,Comentario,0.5,2
259,226,Comentario,0.0,14
4680,851,Valoracion,0.5,8
4864,1440,Valoracion,0.25,2
2095,112,Valoracion,0.5,11
2848,633,Comentario,1.0,6
3399,852,Comentario,0.5,1
4348,357,Valoracion,1.0,11
2171,1297,Comentario,1.0,5
2636,192,Valoracion,0.5,14
4277,294,Comentario,0.5,7
3258,1017,Valoracion,0.5,15
2107,1491,Comentario,0.5,3
4451,1388,Valoracion,0.25,6
4286,956,Comentario,0.5,2
1946,1342,Valoracion,1.0,12
1734,1378,Valoracion,0.0,15
4384,566,Valoracion,1.0,13
3184,724,Comentario,0.5,2
1531,667,Valoracion,0.0,4
305,237,Valoracion,0.5,8
186,1292,Comentario,1.0,4
1955,1943,Valoracion,0.5,9
4205,1504,Comentario,0.5,4
1424,619,Comentario,1.0,3
105,1761,Comentario,0.5,5
1589,911,Comentario,0.0,14
3462,539,Valoracion,0.75,9
1540,1006,Valoracion,0.5,14
1455,1935,Valoracion,0.25,3
4519,1231,Comentario,0.0,11
4473,1942,Comentario,0.0,12
1419,312,Valoracion,0.0,12
312,1863,Valoracion,0.0,9
2266,305,Valoracion,0.25,5
3103,908,Valoracion,0.0,10
264,1602,Valoracion,0.5,7
2780,1600,Valoracion,1.0,2
4509,214,Valoracion,0.0,12
3229,1492,Valoracion,0.0,11
1422,1800,Valoracion,0.75,5
3486,1610,Valoracion,0.0,14
2728,1376,Valoracion,1.0,9
2207,607,Valoracion,1.0,15
787,1195,Comentario,1.0,9
4184,1180,Valoracion,0.75,8
4849,1743,Valoracion,0.75,7
948,574,Comentario,0.5,6
2022,580,Valoracion,0.25,2
2625,268,Comentario,0.0,15
1511,796,Valoracion,0.5,5
2256,336,Comentario,1.0,13
2713,1386,Comentario,0.5,10
1026,71,Valoracion,0.25,3
1297,601,Valoracion,1.0,2
3167,1390,Comentario,1.0,7
3220,1810,Comentario,0.0,7
4372,469,Valoracion,1.0,7
1281,653,Valoracion,0.5,3
1952,1570,Comentario,1.0,6
923,1642,Valoracion,0.75,14
3147,911,Valoracion,0.75,14
3979,232,Valoracion,0.25,6
520,919,Valoracion,1.0,15
1319,1802,Comentario,0.5,4
376,139,Comentario,0.0,14
1149,154,Valoracion,0.75,5
3450,1005,Comentario,0.5,11
2851,769,Comentario,1.0,10
363,1993,Valoracion,0.25,4
3740,215,Comentario,0.0,13
2819,1737,Comentario,0.5,14
1801,266,Comentario,1.0,7
1245,645,Valoracion,0.25,12
2460,157,Comentario,1.0,5
4111,92,Comentario,0.5,14
4157,1540,Valoracion,0.75,13
4307,443,Comentario,0.5,9
1865,235,Valoracion,0.75,2
1127,1033,Valoracion,0.75,8
273,1697,Comentario,0.5,10
418,1124,Valoracion,0.75,8
1137,1700,Comentario,0.5,14
2670,828,Valoracion,0.0,4
330,143,Comentario,0.0,8
1275,251,Comentario,1.0,10
2735,384,Valoracion,1.0,7
4757,1926,Comentario,0.0,8
4847,11,Comentario,0.5,7
2826,1108,Comentario,1.0,8
4992,239,Valoracion,0.5,13
1805,854,Comentario,1.0,7
578,309,Valoracion,0.5,14
2553,1394,Comentario,1.0,6
1366,1250,Comentario,1.0,14
1236,1120,Valoracion,0.5,6
2306,245,Comentario,0.0,14
1245,343,Comentario,1.0,5
1976,345,Comentario,1.0,4
1527,1546,Comentario,0.5,9
3649,328,Comentario,0.5,4
3150,1814,Valoracion,0.0,13
4054,1035,Valoracion,0.25,8
4871,503,Valoracion,1.0,4
2020,716,Comentario,1.0,1
4673,275,Valoracion,0.0,12
3066,890,Valoracion,0.5,13
1579,1324,Valoracion,0.25,4
654,502,Valoracion,0.25,10
2446,608,Comentario,1.0,3
1318,1271,Valoracion,0.75,1
378,1820,Comentario,1.0,10
4111,796,Comentario,0.5,5
3054,1401,Valoracion,0.25,13
4752,1110,Valoracion,1.0,5
1145,455,Valoracion,0.25,12
1307,1799,Comentario,0.5,8
4502,1673,Comentario,1.0,11
3965,175,Comentario,0.0,1
1892,1140,Comentario,0.5,6
1767,1571,Comentario,1.0,7
4297,1757,Comentario,1.0,11
920,1031,Valoracion,0.25,10
4485,1093,Valoracion,1.0,11
227,842,Valoracion,1.0,6
934,203,Comentario,0.0,12
1327,1197,Valoracion,1.0,9
4712,1824,Comentario,0.5,2
2527,1895,Comentario,1.0,6
4393,620,Comentario,0.5,4
1075,950,Valoracion,0.75,6
3763,332,Comentario,1.0,2
2819,989,Valoracion,0.5,14
2334,303,Valoracion,0.25,9
3274,953,Comentario,0.0,1
611,245,Comentario,1.0,14
4244,1111,Valoracion,1.0,13
2613,886,Comentario,1.0,3
3843,575,Valoracion,0.5,12
4272,714,Valoracion,0.5,4
2272,1442,Comentario,1.0,10
712,1379,Valoracion,0.0,15
4698,603,Comentario,1.0,7
642,499,Comentario,0.5,15
3253,697,Comentario,0.0,2
839,215,Comentario,0.0,13
978,1428,Valoracion,0.5,1
2441,272,Comentario,1.0,4
1546,901,Comentario,0.5,4
1175,945,Comentario,1.0,14
2529,1368,Valoracion,1.0,11
3804,1339,Valoracion,0.75,15
3687,1577,Comentario,0.5,2
681,473,Comentario,0.5,15
4013,673,Valoracion,0.75,8
3911,1307,Comentario,1.0,7
2825,1554,Comentario,0.5,13
1820,873,Comentario,1.0,4
2972,1704,Comentario,0.0,5
2023,8,Comentario,0.5,5
2253,612,Comentario,0.5,7
1084,437,Valoracion,1.0,2
4574,748,Valoracion,1.0,11
945,838,Valoracion,0.5,4
2765,917,Comentario,1.0,11
3350,1602,Valoracion,0.5,7
3689,277,Comentario,1.0,12
1171,1226,Valoracion,0.5,6
4651,498,Valoracion,0.5,13
1688,1111,Valoracion,0.75,13
4381,1277,Comentario,1.0,4
2816,1519,Valoracion,1.0,2
1938,1534,Comentario,1.0,9
3802,117,Comentario,1.0,14
1584,1132,Valoracion,0.5,8
3247,432,Valoracion,1.0,7
2466,695,Valoracion,0.0,7
4672,1894,Valoracion,0.5,6
3610,367,Valoracion,1.0,10
2183,1069,Valoracion,0.0,13
1100,134,Valoracion,0.0,1
3543,1875,Comentario,0.0,8
4927,2,Valoracion,0.75,1
1577,1334,Comentario,1.0,9
20,1998,Valoracion,0.5,14
394,976,Valoracion,0.5,9
779,1385,Comentario,0.5,8
4120,1568,Comentario,1.0,11
1696,510,Comentario,0.0,2
243,481,Comentario,0.5,9
4687,1557,Valoracion,1.0,15
4700,49,Valoracion,1.0,8
4041,32,Comentario,0.5,2
1222,1524,Valoracion,0.25,2
4879,370,Comentario,1.0,12
3140,1601,Valoracion,0.75,4
1324,1561,Comentario,0.5,13
3167,121,Comentario,1.0,9
3648,749,Valoracion,0.5,3
1604,99,Comentario,0.5,3
3947,1380,Valoracion,0.75,15
1479,1334,Valoracion,0.5,9
1151,923,Comentario,1.0,5
3289,1574,Valoracion,0.5,9
3680,1219,Valoracion,0.0,8
3979,1687,Comentario,0.5,4
2390,1665,Comentario,1.0,8
2371,1581,Valoracion,1.0,13
3159,1219,Valoracion,0.25,8
2281,1641,Comentario,0.5,5
112,183,Comentario,0.5,15
3178,329,Comentario,0.5,6
104,1965,Valoracion,0.5,11
1179,672,Comentario,0.0,3
978,1116,Comentario,1.0,12
2180,1312,Comentario,1.0,6
3138,1919,Comentario,0.5,8
3437,764,Comentario,1.0,13
3375,476,Valoracion,1.0,4
2344,118,Comentario,1.0,7
2597,603,Valoracion,0.5,7
1596,1264,Comentario,1.0,9
4880,1336,Valoracion,0.75,4
1843,1259,Comentario,0.0,12
2447,311,Comentario,0.0,12
2903,1585,Comentario,1.0,12
133,1830,Valoracion,1.0,9
4070,1051,Comentario,1.0,6
1343,307,Comentario,1.0,1
2369,1507,Comentario,1.0,6
1843,512,Valoracion,0.5,15
4655,679,Comentario,0.5,11
57,316,Comentario,1.0,14
1611,1157,Comentario,0.5,15
481,567,Valoracion,1.0,10
4678,512,Valoracion,0.5,15
2770,1391,Valoracion,1.0,6
4682,683,Comentario,0.0,1
2025,1523,Valoracion,0.0,7
2296,170,Comentario,0.5,11
2987,107,Valoracion,0.0,14
1821,953,Comentario,0.0,1
1561,1177,Valoracion,0.25,12
4880,1567,Comentario,0.5,11
2575,1896,Comentario,1.0,4
4176,562,Comentario,1.0,2
881,405,Comentario,1.0,4
3508,1017,Valoracion,0.0,15
3179,1765,Valoracion,1.0,1
2032,703,Comentario,0.0,7
3066,1102,Comentario,1.0,4
3842,779,Valoracion,0.0,2
3677,26,Valoracion,0.25,11
1302,1921,Comentario,0.5,15
4903,1036,Valoracion,0.5,15
3517,768,Comentario,0.5,14
3572,1317,Valoracion,0.75,7
3320,607,Comentario,0.5,15
4320,1618,Comentario,1.0,1
3145,1614,Comentario,0.5,3
1142,936,Comentario,0.0,6
2172,1901,Valoracion,0.25,9
615,1340,Valoracion,0.0,4
1511,1490,Valoracion,0.25,3
4044,429,Valoracion,1.0,5
3281,1156,Valoracion,1.0,15
644,904,Comentario,0.5,6
1574,727,Valoracion,1.0,12
466,540,Valoracion,1.0,1
1765,1384,Valoracion,0.75,8
2535,1059,Valoracion,0.0,5
42,1766,Valoracion,0.5,2
3157,171,Comentario,0.0,10
414,1747,Valoracion,1.0,13
2752,767,Comentario,0.0,2
224,278,Valoracion,1.0,12
1836,18,Valoracion,0.25,8
2396,1460,Comentario,0.5,12
2181,616,Comentario,1.0,3
4239,1272,Comentario,1.0,6
3662,658,Valoracion,0.5,13
2594,445,Valoracion,0.0,14
4278,308,Valoracion,1.0,4
3335,1864,Valoracion,0.75,15
1850,1414,Comentario,0.5,5
972,1480,Comentario,0.0,9
1567,1497,Valoracion,1.0,9
2072,528,Comentario,0.5,9
2019,1556,Comentario,1.0,8
3012,559,Comentario,1.0,15
1919,970,Comentario,0.5,2
3314,56,Valoracion,0.75,1
4586,20,Comentario,0.5,4
784,1086,Comentario,1.0,5
3435,493,Comentario,1.0,8
2920,1513,Valoracion,0.0,6
85,1338,Comentario,0.5,1
907,205,Comentario,0.5,9
3095,328,Valoracion,0.25,4
2953,1542,Comentario,1.0,3
3080,244,Comentario,0.5,14
4649,204,Valoracion,0.0,5
4903,404,Valoracion,0.25,1
2722,1800,Comentario,0.5,5
4840,439,Valoracion,1.0,7
2862,1999,Comentario,0.5,14
1490,267,Comentario,0.5,12
3573,1720,Valoracion,0.5,14
331,797,Comentario,0.0,8
400,895,Comentario,0.0,15
1235,807,Comentario,1.0,10
1116,1196,Valoracion,0.75,1
1464,634,Comentario,0.5,1
4269,89,Valoracion,0.75,6
386,927,Comentario,1.0,13
4470,1089,Comentario,0.5,8
2110,69,Valoracion,0.0,14
4287,1188,Valoracion,0.25,9
3287,859,Valoracion,0.5,8
328,1872,Comentario,1.0,1
2227,1932,Comentario,0.5,3
144,1373,Comentario,0.0,4
4303,33,Comentario,0.0,4
175,639,Valoracion,0.25,15
3417,909,Comentario,0.5,10
2878,366,Comentario,1.0,14
1150,392,Valoracion,1.0,12
4149,1479,Comentario,0.5,15
1316,515,Comentario,1.0,1
656,1191,Comentario,0.5,9
4440,1991,Valoracion,0.0,2
3488,1214,Valoracion,0.5,1
4928,234,Valoracion,0.5,7
3840,1676,Valoracion,1.0,3
3195,1572,Valoracion,0.25,2
2388,1409,Valoracion,0.25,8
4447,576,Valoracion,0.0,6
3911,7,Comentario,0.5,11
2813,1064,Valoracion,1.0,6
4637,1528,Comentario,1.0,15
3896,288,Valoracion,0.0,2
346,405,Valoracion,0.0,4
2200,1274,Valoracion,0.0,3
4044,298,Comentario,0.5,2
2680,621,Valoracion,0.5,4
3151,1292,Valoracion,1.0,4
1530,164,Valoracion,0.25,8
2496,674,Comentario,1.0,14
1264,1265,Comentario,0.0,10
1049,65,Comentario,0.5,14
988,794,Comentario,0.5,14
112,458,Valoracion,1.0,6
659,1936,Comentario,1.0,4
277,1665,Valoracion,0.25,8
2400,1722,Valoracion,0.5,9
3697,1798,Comentario,0.5,1
3348,1836,Valoracion,0.5,11
2828,1226,Valoracion,0.25,6
2406,14,Comentario,1.0,3
4330,1366,Valoracion,0.0,6
3667,283,Comentario,0.0,7
817,907,Comentario,0.5,8
2007,1539,Valoracion,1.0,11
3267,1119,Valoracion,1.0,10
2035,1874,Comentario,0.0,11
4426,712,Comentario,0.0,12
4788,514,Comentario,0.0,6
2965,1413,Comentario,0.5,9
3217,734,Comentario,1.0,12
2401,996,Valoracion,0.0,7
2117,1083,Valoracion,0.5,15
839,578,Comentario,1.0,10
1060,1953,Valoracion,0.5,3
4957,1637,Comentario,1.0,9
1453,1109,Comentario,0.5,13
2985,1593,Comentario,0.5,11
2492,361,Comentario,0.0,5
4611,57,Valoracion,0.75,4
712,1753,Comentario,0.5,14
3760,1295,Comentario,1.0,7
3531,57,Valoracion,0.0,4
426,791,Comentario,0.5,9
2252,1925,Comentario,0.0,10
2000,1544,Comentario,1.0,4
3665,1159,Comentario,0.0,12
4674,807,Valoracion,0.5,10
1876,1197,Valoracion,0.5,9
1880,1591,Comentario,0.5,2
3407,678,Comentario,1.0,1
3273,1404,Valoracion,0.0,3
4090,899,Comentario,0.5,13
3742,765,Valoracion,0.75,5
2942,218,Comentario,0.0,7
3909,609,Valoracion,1.0,6
4984,1362,Valoracion,0.5,11
425,563,Comentario,1.0,6
513,1992,Comentario,0.5,4
3074,96,Comentario,0.5,2
1151,1597,Comentario,1.0,1
3811,1358,Comentario,0.5,6
1283,1552,Valoracion,0.75,15
232,1387,Valoracion,0.75,13
738,1610,Valoracion,0.5,14
3416,379,Comentario,0.5,14
3742,1349,Valoracion,0.0,11
1943,1872,Valoracion,1.0,1
864,1735,Valoracion,0.0,11
4085,1910,Valoracion,0.0,5
4888,74,Comentario,1.0,6
3642,1899,Valoracion,0.5,1
532,1227,Comentario,1.0,2
562,763,Valoracion,0.75,2
4282,1375,Valoracion,0.5,1
4609,1487,Valoracion,0.75,13
4321,1621,Valoracion,1.0,1
2170,1945,Valoracion,1.0,15
2151,132,Valoracion,0.0,2
3962,1793,Valoracion,0.25,12
2591,836,Comentario,1.0,8
134,477,Valoracion,0.75,10
1429,463,Comentario,0.5,2
1116,1144,Comentario,1.0,7
699,819,Valoracion,0.75,12
4353,63,Valoracion,0.25,14
462,1865,Valoracion,1.0,13
728,1490,Valoracion,0.75,3
4960,65,Valoracion,0.0,14
4568,1735,Comentario,0.0,11
3286,653,Comentario,1.0,3
4616,1865,Valoracion,0.0,13
1752,1497,Valoracion,0.0,9
4665,1015,Comentario,0.5,11
2115,1487,Comentario,0.5,13
2378,994,Comentario,1.0,13
1801,1908,Comentario,0.0,3
2035,1451,Valoracion,0.75,15
3501,249,Valoracion,1.0,1
871,1612,Comentario,0.5,15
4773,1126,Valoracion,1.0,6
4882,99,Comentario,0.5,3
4797,58,Comentario,1.0,14
1224,1012,Valoracion,1.0,2
3153,1366,Comentario,0.5,6
1429,490,Comentario,0.0,6
722,1391,Valoracion,0.5,6
3774,1987,Comentario,0.5,3
2972,1799,Comentario,1.0,8
1058,1462,Comentario,1.0,6
2827,1866,Comentario,0.0,7
1211,1866,Valoracion,0.75,7
4877,1691,Comentario,0.0,3
969,1734,Valoracion,0.25,10
1299,1414,Valoracion,0.0,5
2444,713,Comentario,0.0,3
1028,1638,Valoracion,0.75,14
3696,107,Comentario,0.5,14
3549,1150,Valoracion,0.5,2
2,1965,Comentario,1.0,11
1587,1036,Comentario,0.5,15
4731,113,Valoracion,0.75,2
3341,1817,Comentario,1.0,15
3708,1026,Comentario,1.0,11
2945,1229,Comentario,1.0,15
1031,1179,Comentario,1.0,13
2930,1499,Comentario,1.0,9
1696,845,Comentario,0.0,13
3790,1515,Valoracion,0.5,3
3893,1409,Valoracion,1.0,8
3960,405,Comentario,0.5,4
1413,1363,Valoracion,1.0,14
2689,794,Valoracion,1.0,14
433,1871,Valoracion,0.5,7
1025,1641,Valoracion,0.75,5
653,334,Comentario,1.0,12
2464,30,Comentario,0.5,6
4146,1599,Valoracion,1.0,5
3771,1973,Comentario,0.5,9
575,232,Valoracion,0.0,6
3808,694,Comentario,0.5,10
2320,1435,Comentario,0.5,15
3925,19,Valoracion,1.0,12
2578,1766,Valoracion,0.0,2
2296,267,Valoracion,0.25,12
3345,1273,Comentario,0.0,9
2329,552,Comentario,0.5,10
4294,1939,Valoracion,0.0,9
1934,240,Comentario,0.5,13
3047,1482,Comentario,1.0,3
450,493,Comentario,0.5,8
4214,1046,Valoracion,1.0,5
3577,1752,Comentario,0.5,3
2498,898,Valoracion,1.0,3
4839,1507,Comentario,0.0,6
3138,1909,Valoracion,0.5,12
4410,1086,Valoracion,1.0,5
1310,1442,Valoracion,0.0,10
3399,1278,Comentario,0.5,11
2468,1952,Comentario,0.5,3
1232,839,Valoracion,0.25,3
489,504,Comentario,0.5,6
3286,646,Valoracion,0.75,14
3852,127,Comentario,0.0,1
367,686,Valoracion,0.25,8
3298,152,Valoracion,0.25,3
4646,1679,Valoracion,0.0,9
3929,1135,Comentario,0.5,8
1082,480,Comentario,1.0,5
1876,1941,Comentario,1.0,1
604,710,Valoracion,0.0,6
4323,929,Valoracion,0.75,4
709,973,Comentario,0.0,6
4918,535,Comentario,1.0,8
2255,123,Valoracion,0.5,8
4355,163,Comentario,0.0,5
4648,1528,Valoracion,0.25,15
406,517,Valoracion,0.5,8
3365,1445,Valoracion,0.75,6
4398,960,Valoracion,0.0,1
1726,1628,Comentario,0.0,14
4750,1638,Valoracion,0.25,14
3357,1672,Comentario,0.5,2
4814,46,Comentario,0.5,12
4759,1919,Valoracion,0.25,8
753,1988,Valoracion,0.75,11
1713,1159,Valoracion,1.0,12
1541,440,Comentario,1.0,1
3255,1373,Comentario,0.0,4
2213,48,Comentario,1.0,15
3363,859,Comentario,0.5,8
4341,1165,Comentario,0.5,3
103,571,Valoracion,0.5,3
4835,1569,Comentario,0.5,8
3745,1567,Comentario,0.0,11
3663,1850,Comentario,1.0,11
1005,1627,Valoracion,0.0,11
3631,387,Valoracion,0.5,3
2854,846,Comentario,0.5,13
4867,1370,Valoracion,0.25,13
2363,1406,Comentario,1.0,11
2655,1941,Comentario,0.5,1
3202,176,Valoracion,1.0,7
2371,1245,Comentario,0.5,5
3499,9,Valoracion,0.5,14
2119,111,Valoracion,0.5,14
632,954,Valoracion,0.0,5
1633,1610,Comentario,1.0,14
89,487,Comentario,0.0,2
4532,994,Comentario,0.5,13
1572,307,Comentario,0.5,1
4498,1889,Valoracion,0.75,5
3202,1237,Comentario,1.0,7
2505,359,Valoracion,0.75,9
2932,381,Valoracion,0.5,2
4739,948,Valoracion,0.25,10
400,1888,Valoracion,0.5,15
4124,1532,Valoracion,0.0,3
3746,578,Valoracion,0.5,10
987,1332,Valoracion,0.25,2
1217,1945,Valoracion,0.25,15
4627,369,Comentario,1.0,5
2688,494,Comentario,0.0,15
119,1980,Valoracion,1.0,10
4518,1213,Valoracion,0.75,1
782,1412,Comentario,1.0,8
1309,867,Comentario,0.5,6
4374,1346,Comentario,1.0,5
3751,1374,Valoracion,0.0,11
3268,1617,Valoracion,0.0,15
3909,1556,Comentario,0.5,8
904,1953,Valoracion,1.0,3
3761,178,Valoracion,0.25,13
1770,273,Comentario,0.0,13
2093,224,Comentario,0.5,9
436,1005,Comentario,1.0,11
3808,375,Comentario,1.0,2
1219,242,Valoracion,0.75,3
4849,160,Comentario,1.0,9
3160,1957,Comentario,0.5,4
3596,640,Valoracion,0.0,6
34,764,Comentario,1.0,13
4930,1779,Comentario,0.5,10
796,628,Valoracion,1.0,13
307,957,Comentario,0.0,11
2348,957,Comentario,0.0,11
667,1960,Valoracion,0.0,5
3291,1676,Comentario,0.5,3
1058,1946,Valoracion,0.5,10
4881,1767,Valoracion,0.0,11
374,1355,Valoracion,0.25,14
3876,741,Comentario,0.0,9
4030,647,Valoracion,1.0,8
4100,710,Valoracion,0.75,6
551,1548,Valoracion,1.0,9
4339,1252,Valoracion,1.0,14
3573,132,Comentario,0.5,2
4904,744,Valoracion,0.25,5
1998,797,Valoracion,0.75,8
1501,1444,Comentario,1.0,2
4415,1178,Valoracion,1.0,10
1493,237,Comentario,1.0,8
4407,939,Valoracion,1.0,2
137,1207,Valoracion,0.25,6
4229,1749,Valoracion,0.0,3
4312,1643,Valoracion,0.5,3
581,451,Comentario,0.5,8
1324,1876,Comentario,1.0,14
2839,439,Valoracion,1.0,7
3422,784,Valoracion,0.0,8
1229,621,Comentario,0.0,4
1758,915,Valoracion,0.75,6
4774,453,Comentario,1.0,10
4207,519,Valoracion,1.0,12
3254,1009,Comentario,0.0,15
3347,309,Valoracion,1.0,14
2,1434,Comentario,1.0,14
2058,442,Valoracion,0.5,2
619,1951,Valoracion,0.5,1
1248,33,Comentario,0.5,4
1391,1495,Valoracion,0.5,10
2230,526,Valoracion,0.5,2
1456,395,Comentario,0.0,13
840,1927,Valoracion,0.25,4
3446,1475,Valoracion,0.75,11
4585,792,Comentario,0.0,5
4945,123,Comentario,0.5,8
4181,1697,Valoracion,1.0,10
3720,1844,Valoracion,0.5,11
2957,1262,Valoracion,0.0,2
2802,737,Comentario,0.5,15
722,1747,Comentario,1.0,13
2017,1102,Valoracion,0.0,4
1801,1200,Comentario,0.5,9
66,578,Valoracion,0.0,10
624,1060,Valoracion,0.75,6
1015,277,Comentario,1.0,12
4711,983,Comentario,1.0,3
2331,1049,Comentario,0.0,8
2381,930,Comentario,0.5,12
1627,880,Comentario,0.5,10
3825,501,Comentario,0.0,13
1128,1321,Valoracion,1.0,8
3157,1220,Valoracion,0.25,12
4958,590,Valoracion,0.5,5
